user_id,start_date,seq_number,event_reason,businessunit,company,location,division,job_code,job_family,group_job,hiresource,contract_id,contract_name,degreeofproductivity
1243,2015-02-03,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,SECU-ENG,Cybersecurity,Technical,LinkedIn,CTR-NVT-00243,Permanent,77.13
1243,2018-01-22,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,CONF-SECU-ENG,Cybersecurity,Technical,Other,,Permanent,85.94
1243,2021-02-09,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,SR-SECU-ENG,Cybersecurity,Technical,Other,,Permanent,80.11
1243,2024-02-19,4,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,LEAD-SECU-ENG,Cybersecurity,Technical,Other,,Permanent,88.3
1244,2018-06-13,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,SR-DATA-ENG,Data & Analytics,Technical,LinkedIn,CTR-NVT-00244,Permanent,79.97
1245,2019-09-26,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,BD-SALES,Sales Development,Operations,LinkedIn,CTR-NVT-00245,Permanent,78.28
1245,2022-10-18,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-BD-SALES,Sales Development,Operations,Other,,Permanent,79.79
1245,2025-08-27,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-BD-SALES,Sales Development,Operations,Other,,Permanent,93.07
1246,2024-12-13,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,FULL-ENG,Software Engineering,Technical,LinkedIn,CTR-NVT-00246,Apprenticeship,83.34
1247,2024-10-16,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Marseille,Commercial,CONT-MKT,Content & Comms,Marketing,Indeed,CTR-NVT-00247,Permanent,80.49
1248,2013-05-23,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,CONF-PRE-SALES,Sales Engineering,Technical,Indeed,CTR-NVT-00248,Fixed-term,80.5
1248,2016-04-27,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,SR-PRE-SALES,Sales Engineering,Technical,Other,,Fixed-term,90.48
1248,2019-05-17,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,LEAD-PRE-SALES,Sales Engineering,Technical,Other,,Fixed-term,82.18
1249,2024-09-28,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,BACK-ENG,Software Engineering,Technical,Other,CTR-NVT-00249,Permanent,84.14
1250,2017-12-14,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-BRAND-MKT,Brand Management,Marketing,Welcome to the Jungle,CTR-NVT-00250,Permanent,72.08
1250,2020-12-04,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-BRAND-MKT,Brand Management,Marketing,Other,,Permanent,80.43
